PointID,Higgs,mTop,ThetaHiggs,TopYukawa,HiggsTrilin
Point T7-431-01102019100047,136.36338954883354,169.87980810289582,0.17688201488126676,0.9758616244830141,40.48262631944168
Point T1-36-01102019100049,59.29305390193095,93.07485121898506,0.07836862758876448,0.9882865774553329,12.564365078471859
Point T3-927-01102019100048,133.369726341165,190.50660611767125,0.2848936189555033,0.9513702771346455,24.020880633879862
Point T4-660-01102019100048,110.92914884758498,153.22166648531044,0.23488440178063624,0.9641085542091382,20.94725551528986
Point T2-979-01102019100048,152.715671448478,4.14985409103839,0.0016908960355168645,-0.9913277970409088,0.5351279255530873
Point T6-800-01102019100051,56.9076259946092,88.2083775215263,0.07427082468328389,0.9885963078191058,12.231821994761162
Point T0-441-01102019100052,114.40245063592397,202.13891557066523,0.16642741731970628,0.9776319132576405,19.881440978913584
Point T7-622-01102019100053,111.68281652707569,171.0324321806725,0.11948322585652177,0.9842614011833568,25.00074940450006
Point T1-218-01102019100054,118.88331857698834,152.2436764387829,0.13231370815825957,0.9826643072823759,27.365557675538277
Point T4-948-01102019100055,111.06024061132783,194.3295447214021,0.15999464966432597,0.9786680920761067,19.52467735525642
Point T2-280-01102019100056,77.91100890073696,125.16944702454761,0.11152883475524929,0.9851701884402695,16.17789348149011
Point T6-909-01102019100057,111.11765776087557,194.45857493408266,0.16010093197920688,0.9786513012172511,19.53013864811132
Point T3-804-01102019100055,90.5467099205789,11.296683197906761,0.001814393659958391,-0.9913275824703133,2.2176763486657727
Point T0-998-01102019100058,131.7906202291915,178.85547586490065,0.2184678814931056,0.9677659705272803,31.19018135661948
Point T7-382-01102019100059,141.6297892210495,190.037185706013,0.20955539711783516,0.9696424005846348,38.03532649956123
Point T1-387-01102019100100,126.2567278955177,158.00489978021469,0.17421153368565143,0.9763239706621245,37.0003070075174
Point T2-266-01102019100102,111.53042020568792,170.67627283595021,0.11888037307357993,0.9843324587740248,24.991183791459598
Point T4-12-01102019100101,92.3934253556985,126.16794264668766,0.18851063231354542,0.973767248355546,17.596498912110857
Point T6-436-01102019100103,115.57125516036447,204.87527792285582,0.16868151386826596,0.9772592536444111,19.990781532193427
Point T3-39-01102019100103,41.863566031292535,60.96068443095658,0.03855223891869037,0.9905926114732619,9.371626339311694
Point T0-748-01102019100103,48.027441865054044,26.761027900774817,0.004954738786414392,-0.9913170459479486,4.4580253267442025
Point T1-977-01102019100106,117.87596043202309,150.8945724536767,0.1311406787338454,0.9828170447248732,27.167467649287453
Point T7-653-01102019100105,67.46849067917151,32.97132100349288,0.0055895686818021595,-0.9913137280630046,5.353325288641233
Point T2-181-01102019100107,126.62653841169126,171.2881951707156,0.2092125296698326,0.9697130501605831,30.134100995598263
Point T4-945-01102019100108,124.45689805885831,167.92552172376332,0.20510023813912553,0.9705515233070157,29.714870953197465
Point T6-449-01102019100109,56.921167919279554,88.23550383914774,0.07429366622117736,0.9885946273567027,12.233922245489174
Point T1-680-01102019100112,104.0804661155467,171.94420320288697,0.15995433293987452,0.9786744585637631,20.203750301133596
Point T3-831-01102019100109,104.21186431751016,4.52200648238353,0.0007169254935686098,-0.9913289594470672,1.0399979604376643
Point T2-497-01102019100113,99.57462997070542,137.85277842132672,0.3199011826592732,0.9410356116161808,20.956297741464084
Point T0-342-01102019100110,107.50990249827147,4.423288260896904,0.0007012745629588757,-0.9913289704489125,1.020825173102977
Point T7-566-01102019100113,154.41209851332806,3.891638642273932,0.0015856837871783824,-0.9913279679144298,0.5078048926531478
Point T6-667-01102019100115,26.963907044272464,29.30376823977294,0.011936437851565625,0.9912585934745194,6.837268462983954
Point T4-722-01102019100114,91.72975194720364,11.443852573481562,0.001814325054477095,-0.991327582593709,2.2465831845478483
Point T0-759-01102019100119,90.33013849873674,124.27244445457482,0.2883128223627404,0.9504120648389621,19.172998230844623
Point T1-51-01102019100118,54.47957589720802,83.4280809109265,0.07022739584731186,0.98888565684128,11.901751349013741
Point T2-259-01102019100118,112.31616232454647,172.24331775006786,0.11997193919050526,0.9842035345486088,25.09780126088547
Point T3-762-01102019100118,104.24914770261456,135.40570732255128,0.15486476589658818,0.9794653819068159,23.639010088392556
Point T7-388-01102019100120,133.49630602354554,3.186058883005795,0.001513529921018275,-0.9913280787550295,0.41928194499475424
Point T6-279-01102019100120,72.1358276980149,34.468358189498204,0.005749331689246073,-0.9913128301531274,5.562351032058006
Point T4-711-01102019100122,145.30468500576197,153.08204384408987,0.29987909579495675,0.9470883839804874,41.385695287019004
Point T2-851-01102019100125,99.2244056100023,141.11092611465082,0.15282192988314267,0.9797757060556708,24.47163352657734
Point T1-51-01102019100124,108.22889870121766,140.57487468527782,0.15486475831085508,0.9794653830667431,24.541439044542695
Point T0-929-01102019100124,114.49581608899906,3.4393446039568407,0.0005452787025586048,-0.9913290668344327,0.8251183585986579
Point T3-304-01102019100125,80.87521801023304,9.380989573157047,0.0017368672410702501,-0.9913277189349062,1.8697533424818005
Point T6-937-01102019100128,78.24741027820679,125.86647988730331,0.1121500370101868,0.9851014594208101,16.21695848584171
Point T7-737-01102019100128,7.549003343875813,8.903854854965633,0.011936437851565625,0.9912585934745194,1.8738875218199809
Point T0-109-01102019100131,61.87802357757584,86.5702394681571,0.050491114535164555,0.9900658587607697,14.933680739223886
Point T1-434-01102019100131,117.52175056101406,157.20192923437688,0.19198811465073204,0.9731153455992623,28.35408150258665
Point T4-349-01102019100129,53.310239999070745,29.704611102629336,0.004954737348015659,-0.9913170459550136,4.948386780187701
Point T3-937-01102019100133,136.77101824136918,185.6211518524764,0.2185268855090764,0.96775329153945,32.36739628503822
Point T2-297-01102019100131,140.78667867060415,148.0600087946409,0.29000585002402923,0.949933489794463,40.20536044587995
Point T6-293-01102019100134,105.73794796483963,147.61819771418433,0.3426317474703698,0.9337069624184622,22.015335108608568
Point T7-32-01102019100134,39.44858455088839,57.44402741137894,0.03855228178152552,0.9905926098355367,8.830998838915702
Point T1-749-01102019100137,81.89311575796057,123.53596013497204,0.07205252385164304,0.9887570516772379,18.28111583069879
Point T0-255-01102019100137,76.26997063203505,107.00442317013712,0.07452968576322708,0.9885772330913453,19.18096572213322
Point T4-857-01102019100137,85.13498527721525,10.685115499361716,0.0019783229622425402,-0.9913272742972795,2.0810017584433846
Point T2-575-01102019100138,107.86021184988127,163.48468914521413,0.1138709147888119,0.9849090786034836,24.487546886830916
Point T3-119-01102019100137,142.3344462605107,149.78035042619743,0.2933876064656891,0.9489694050336808,40.61063149447207
Point T6-175-01102019100140,131.82143946781488,178.90373711381233,0.21852691383447687,0.9677532854519806,31.196056362759897
Point T7-495-01102019100140,96.67501453579172,152.86752525512497,0.12877618650836867,0.9831208092049373,19.23731876537025
Point T1-864-01102019100142,80.65945381332318,121.05871631974388,0.07060754781352913,0.9888591415381873,18.083201485214186
Point T4-331-01102019100144,35.66121267883751,51.293597426993124,0.03442454575709087,0.9907418851936598,8.223654299511516
Point T0-899-01102019100143,86.6955042896243,118.81024407521605,0.27561422731484797,0.9539146896033629,18.490051801993967
Point T2-439-01102019100144,69.75316635456717,95.29946244132648,0.13237712429689422,0.9826560114864079,18.156555868851076
Point T3-992-01102019100145,137.69202085246292,146.411055374908,0.2867648189740098,0.9508472611456267,38.838490094876754
Point T6-29-01102019100146,13.629525490072524,16.075673990029564,0.011936437851565625,0.9912585934745194,3.3832542629513367
Point T1-896-01102019100148,144.98182796935214,152.72312598731602,0.2991733471683054,0.9472948218633679,41.301619842551055
Point T7-660-01102019100146,100.04978029415146,3.9046916801243228,0.0006190555057505875,-0.9913290242564212,0.9188254664090199
Point T4-799-01102019100149,82.67768910649018,119.63398095778643,0.1661945768284509,0.9776701247041731,19.981682298367833
Point T0-849-01102019100149,85.20366708295403,122.82686732841648,0.08555056409860158,0.9877037070399906,20.699995172524563
Point T2-791-01102019100150,98.69387350218244,146.41950768248432,0.20343027816358344,0.9708873336801392,23.072292727780912
Point T3-668-01102019100151,103.18774422726659,156.55566926698503,0.10904439244328173,0.9854412629977609,23.405150259360035
Point T6-291-01102019100152,107.65343734860734,163.09008126990824,0.11359604313648124,0.9849400028757269,24.45923987314113
Point T7-553-01102019100155,90.70293290272933,124.83405805130522,0.28961867858685975,0.9500431733142437,19.242905041576137
Point T0-879-01102019100155,29.75248818002509,47.93949477764797,0.0536760219047661,0.9899014901488428,5.903868191481325
Point T1-556-01102019100154,136.35906598997607,184.9766229242746,0.2177670443160815,0.9679163111613874,32.2888825815363
Point T3-839-01102019100157,91.90170195325142,133.85473858982834,0.18596170586473737,0.9742376017990788,22.012393998200487
Point T2-934-01102019100156,68.82189583820774,92.23911694879995,0.21388916278041953,0.968739582911902,15.06488005558972
Point T4-522-01102019100155,79.93582277849542,2.1956841194852745,0.0009570788390718121,-0.9913287601811254,0.481681968409189
Point T6-384-01102019100158,97.31078134559507,154.1012276064965,0.12981583349743697,0.982987923524811,19.32598056837829
Point T0-845-01102019100201,103.01139401366244,0.0005423122981095369,4.1067379613102426e-07,0.9913292142097397,0.0005929406992480585
Point T1-773-01102019100201,103.4886717198832,157.14112503953993,0.10945219973360774,0.9853971848519153,23.44688649294465
Point T7-594-01102019100201,138.9188279659313,1.0399885974967777,0.0008379923847199322,-0.9913288661386735,0.15610441740370645
Point T3-970-01102019100202,72.9438157270728,98.31202771961762,0.22799017931876164,0.9656762135454472,15.86330133003784
Point T6-514-01102019100204,64.58213656229537,86.7818778872791,0.12054237617030636,0.9841356940202152,17.161029776665803
Point T2-818-01102019100202,156.4618108083069,161.00742154038406,0.3154678632596564,0.9424084291285874,45.65252864718446
Point T4-900-01102019100203,126.05810764960356,1.3764257640540993,0.00038717656742592865,-0.9913291399068771,0.347134130386718
Point T1-341-01102019100207,60.17878204949994,84.1929239233952,0.05049110946496436,0.9900658590144421,14.523585758416736
Point T0-351-01102019100206,140.32200780031053,0.0008523832683636729,7.149855401067384e-07,-0.99132921420957,0.0002762440157035338
Point T3-604-01102019100208,45.564136771953955,56.35906850244339,0.011936437851565625,0.9912585934745194,12.530003224617078
Point T7-699-01102019100208,54.8540532827016,71.31720906320223,0.09905729756518195,0.986469556165781,15.189438361222548
Point T6-713-01102019100209,136.9768568228189,185.94331635287682,0.21890669242081798,0.9676715966688364,32.406595873578496
Point T4-5-01102019100210,85.28082101080876,122.96492056727335,0.08564672360968414,0.9876955572475049,20.71253586414981
Point T2-28-01102019100210,62.10431638789959,2.305355796604836,0.0006484764869751913,-0.9913290057720806,0.538580923212161
Point T3-55-01102019100213,145.51472766087898,0.00027590673174694166,2.0893434521097867e-07,0.9913292142098017,0.00033197251100866045
Point T1-354-01102019100212,91.67267403315631,0.0007123292034845752,9.600355022065798e-07,-0.9913292142093665,0.0002780197086968671
Point T6-546-01102019100214,33.75853059096076,32.48306100820531,0.011936437851565625,0.9912585934745194,10.483806025623299
Point T0-865-01102019100213,284.7713988158317,3.213532289448852e-05,2.1883365786123932e-08,-0.9913292142098231,1.2447638130882242e-05
Point T7-870-01102019100214,157.71271794588995,162.36228501815492,0.3181337639124992,0.9415851273223659,45.98517292860843
Point T2-892-01102019100217,235.62713242560318,280.9056333171209,0.15721468925693396,0.9791033533253096,64.47847719286882
Point T4-821-01102019100217,62.30719972933806,0.462040197330387,0.0006227106684102424,-0.9913290220066705,0.09129531556353704
Point T6-455-01102019100219,30.543140010955362,51.8108568946136,0.0687728889166473,0.9889857880994098,5.630816479559668
Point T3-941-01102019100219,120.1027179380723,0.00022288202519282543,1.869551304878314e-07,-0.991329214209806,8.357553422183644e-05
Point T1-261-01102019100219,156.22786079379702,160.75353769999467,0.3149683398209187,0.9425619505045885,45.59009649144337
Point T0-338-01102019100220,126.76204936944872,0.0021526205918253483,9.55829440485445e-07,-0.9913292142093705,0.0008652056512706395
Point T7-938-01102019100221,89.60702882013688,123.18670199967177,0.2857883811061832,0.951120599145716,19.03778357608186
Point T4-506-01102019100224,86.52633497960905,107.17479344299252,0.0416192747381832,0.990470765731782,27.16363571526407
Point T6-518-01102019100225,87.0465379126688,0.0009993649520201613,7.567834991024521e-07,0.9913292142095395,0.0011113307854931239
Point T2-118-01102019100224,45.40336348464626,1.6850789483628477,0.0006483510014847482,-0.9913290058527415,0.39368267939036733
Point T7-305-01102019100227,55.54016974470494,72.5961185058275,0.0505635621484375,0.9900622314597352,15.13989369619684
Point T3-902-01102019100226,284.5154727924177,0.0002638397720179033,1.796684072630228e-07,-0.9913292142098074,9.13717034700018e-05
Point T0-944-01102019100227,130.51343107524588,240.69799448727673,0.09675548763452603,0.9866926072108416,21.392997309188946
Point T1-937-01102019100226,31.505658641253902,11.67449499417197,0.0050233886621029455,-0.9913167064204848,1.685304026469872
Point T4-344-01102019100229,143.65199566109834,176.81168093740297,0.09807796354287196,0.9865650949217046,38.240675759280556
Point T2-210-01102019100232,599.5773158190259,0.00022603714737928565,1.2366394965523085e-07,0.9913292142098158,0.00018785070215776963
Point T6-769-01102019100231,125.4976874862942,127.89386059744065,0.25039424662245435,0.960414422566044,37.18406492524892
Point T3-36-01102019100233,105.96553406144352,119.49567815812796,0.040154187628173424,0.9905301324024715,31.410524848556797
Point T7-976-01102019100232,165.4471473419555,170.75017342769863,0.3346447103890366,0.9363372664983649,48.02901274223911
Point T0-692-01102019100233,438.35134385600276,697.2142296935573,0.5175456386612991,0.8615008622681646,77.77642996784536
Point T1-35-01102019100234,123.54542909096276,0.16634084609912064,7.157437609883743e-05,-0.9913292116705875,0.045242747468144544
Point T4-700-01102019100235,156.36027814645925,161.1797276708428,0.3158068860060532,0.9423041013828906,45.543240542236695
Point T6-593-01102019100238,257.6999183097485,424.884565914974,0.16712106038108346,0.9775177653852485,51.36276446011012
Point T3-240-01102019100239,397.6377923187628,0.00014913538340871558,9.023430180832293e-08,-0.9913292142098192,5.25751854837088e-05
Point T0-588-01102019100239,133.2979984209781,188.9261872374793,0.18809270239437287,0.9738448026746583,34.71067248522016
Point T2-64-01102019100237,135.2609875216385,294.8955766159256,0.06447724179707714,-0.9892692942405985,22.245317820604857
Point T1-12-01102019100241,55.116391611641454,77.3515800247822,0.0505635621484375,0.9900622314597352,13.335998612447167
Point T7-706-01102019100239,150.36910220129872,1.1257088354116223,0.0008379923865478034,-0.9913288661386721,0.1689712005274711
Point T4-559-01102019100243,258.14956698674183,310.7701825431756,0.17394254057879519,0.9763701560856121,69.85863297139353
Point T3-875-01102019100245,359.2102964510712,401.3809716202678,0.45530400003682864,0.8903399199022113,85.42107842135289
Point T6-632-01102019100244,318.04186064728003,0.0002748808710385709,1.238889204557836e-07,-0.9913292142098158,0.0001287049242709669
Point T1-438-01102019100246,148.507126505241,183.82487134409308,0.10196935439916015,0.9861798820290125,39.384826639055895
Point T2-802-01102019100246,469.36755486250314,647.6871250453192,0.24740028795271538,0.9611455453130476,108.69116277551063
Point T0-654-01102019100246,135.14290734172133,4.075314536873854,0.0008546976502414871,-0.9913288521228482,0.9011389428049967
Point T7-783-01102019100247,143.71353179553876,0.000346449225740759,2.906042340100612e-07,-0.9913292142097815,0.00012670860566801846
Point T4-57-01102019100248,123.84125464688059,0.09134111182024085,3.9302557581777364e-05,-0.9913292134441747,0.009249293192605378
Point T6-874-01102019100252,125.40812734047448,209.17313634656986,0.11444960834302355,0.9848437297819209,23.22470460436483
Point T3-777-01102019100251,101.85972463579833,156.1108831088643,0.09445493082635793,0.986910313274078,22.58267779321772
Point T2-252-01102019100253,189.5108767482784,257.5196931602225,0.08389586291261233,0.9878425168521467,50.1787460959214
Point T1-430-01102019100252,308.0827497842508,0.00015198501870468474,9.210623241884264e-08,-0.9913292142098191,5.435176597241811e-05
Point T7-867-01102019100254,32.24366938818306,55.572121617602306,0.07376598458293665,0.9886333174564246,5.812836208323104
Point T0-287-01102019100254,104.90014119032962,191.65204952100282,0.17470619799369394,0.9762388536720192,17.98404379500679
Point T4-230-01102019100255,134.72144455742676,0.006354726879607092,2.3336373169248493e-06,0.991329214207124,0.006701367150753978
Point T3-25-01102019100257,126.14222439493051,167.01076165055997,0.03125,0.990845206132549,32.97452761402328
Point T6-305-01102019100257,151.8644595212111,0.006957452186533905,2.2666143355163115e-06,0.9913292142072769,0.007348041574498082
Point T2-433-01102019100257,118.98251499235477,179.50745775630864,0.43213560371245996,0.9001996967207992,24.73742515318139
Point T1-112-01102019100259,93.56602211270693,139.90462903644175,0.08464931386448234,0.9877796466232395,21.386546947397648
Point T4-330-01102019100301,261.71619824115413,603.1553364296416,0.45691582253173446,0.8896361339540532,28.758097197884574
Point T7-496-01102019100300,78.49123744751513,117.54125227560328,0.06430842002389031,0.9892800634472247,16.75174282902805
Point T0-586-01102019100300,111.08403737661806,191.824385049261,0.3429260199445734,0.9336089133885205,20.79870149314233
Point T3-501-01102019100302,113.14190232362587,185.53142863540205,0.06470155898438107,0.989254941339202,21.429243121403868
Point T2-685-01102019100304,132.6519016710917,165.80056837830875,0.04126024281669414,0.9904855107012828,38.9438848803214
Point T6-339-01102019100303,131.20551857056967,182.1416381543258,0.09348015122034709,0.9870009831177188,33.59315061791595
Point T1-690-01102019100305,134.7246544607778,0.006167366598749011,2.2648332673719004e-06,0.9913292142072808,0.006513864181293279
Point T7-862-01102019100306,279.6329001391363,0.00014459068956761936,1.0949338153935927e-07,0.9913292142098173,0.00017664222042311224
Point T0-218-01102019100306,110.12304510119353,189.60548029980936,0.33895645626043835,0.934924723698266,20.705409012482544
Point T4-268-01102019100306,486.8955915265699,559.167844457583,0.6368321530895661,0.7970123846658275,104.29621599209523
Point T3-598-01102019100308,105.3927002682522,172.31595058795293,0.06370889654294173,0.9893180794298514,19.955717153338632
Point T2-570-01102019100309,106.7673209736064,175.1472363891928,0.06475578382854408,0.9892514642998963,20.133378612402353
Point T6-752-01102019100309,126.45898953644058,182.60055390743616,0.11855773430039897,0.984370340890399,31.026520385129402
Point T7-831-01102019100311,449.8826252387605,712.3230463547941,0.5711865361114544,0.833965703725052,74.47107679384233
Point T0-823-01102019100312,83.00253720013936,157.77767933738878,0.03125,0.990845206132549,11.05877743101093
Point T1-509-01102019100311,453.69567155638384,0.0017570160173084653,4.082899036639276e-07,-0.9913292142097407,0.000638741661529725
Point T4-167-01102019100313,126.53283919441901,181.00430356899597,0.10648021582310353,0.9857146587161131,30.913743840946992
Point T3-43-01102019100314,105.65706863947354,189.16551807783765,0.07795460023280404,0.9883186252512072,17.60668219277422
Point T2-373-01102019100315,124.35775640294756,181.40087619369598,0.06290268021825278,0.9893686412596471,28.38624859442141
Point T6-651-01102019100315,126.41602460170367,182.5237437486555,0.11850785567929382,0.9843761881640283,31.019726081185915
Point T7-830-01102019100316,127.37828854859573,182.54017233172692,0.10738373819803321,0.9856190634404652,31.047922564412612
Point T0-426-01102019100317,106.67413182625953,196.23876285433406,0.17888842254644538,0.975509671991399,18.10165868247397
Point T1-677-01102019100318,128.6717284406944,122.59414096368816,0.0693287248959933,0.9889477701982403,32.44080795614551
Point T4-547-01102019100319,125.59237054018521,183.2018587443067,0.06290262768355716,0.9893686445334057,28.668082719940223
Point T3-425-01102019100319,104.58214279553513,171.56255513636796,0.06475577091383385,0.9892514651283677,19.72131713909351
Point T6-673-01102019100321,132.47493136667921,165.62415185518182,0.04121634040183876,0.9904873049551016,38.915949285408395
Point T2-33-01102019100321,107.03782467111365,197.23357099915475,0.17979551146206896,0.9753492665476768,18.1263821484768
Point T7-624-01102019100322,104.91991759442037,191.3790224784491,0.17445725076477722,0.9762817199332008,18.029878581493783
Point T3-265-01102019100325,109.51000349051691,168.84483938990067,0.04673719843519888,0.9902466985070225,18.756677162519996
Point T0-182-01102019100323,126.74584402197763,0.05977255256272104,2.7637058380491908e-05,-0.9913292138312312,0.0202018557941863
Point T1-701-01102019100324,135.3650809295013,4.011500787283579,0.0008413142754259972,-0.9913288633736222,0.8892220407434503
Point T2-462-01102019100326,130.32720279678136,162.93899700912957,0.041216340307138125,0.9904873049589699,38.28503076361137
Point T6-584-01102019100326,107.60439705578634,183.87696995578048,0.3287087554125275,0.9382534218550133,20.449547033131775
Point T4-168-01102019100325,135.59994279404626,4.0122736618815855,0.00084147636698928,-0.9913288632384216,0.8893653824609744
Point T7-732-01102019100328,136.53166637255998,169.12665962907462,0.0420879627588078,0.9904513252077825,39.46760351147804
Point T0-603-01102019100330,134.73344186463973,166.67210133014277,0.039123607240070205,0.9905706186558724,39.7794137080569
Point T1-646-01102019100330,111.0696630893129,191.7915687570154,0.34286731170810275,0.9336284809184633,20.797287117412438
Point T2-688-01102019100332,107.08157452324942,165.10063628811534,0.04673719840794119,0.9902466985082851,18.340740207255617
Point T6-552-01102019100332,123.41792158400501,180.0300446386393,0.06290256274430646,0.9893686485801643,28.17175807363519
Point T3-282-01102019100330,68.14972476013693,1.1932568316575822,0.0004807999003006991,-0.99132909962776,0.28668322211289604
Point T4-718-01102019100333,111.87096967166457,193.61802896476817,0.3461348765273917,0.9325345047308427,20.87875116482446
Point T7-890-01102019100334,105.79894453463193,193.96087641607224,0.17681140682563673,0.9758739385932407,18.044081276994888
Point T0-734-01102019100335,109.1828966499132,201.17843309779795,0.17979698972385166,0.9753490044836111,18.490690537223635
Point T2-438-01102019100337,121.90972320870935,189.82942578258607,0.05373753398622861,0.9898982167522576,20.43329963151965
Point T1-186-01102019100336,135.1297629896264,4.005320962383663,0.0008400182081449437,-0.9913288644537348,0.8880660065073477
Point T3-473-01102019100338,87.55288074384268,170.30367358256126,0.12044081223719846,0.9841477961774983,12.435003296550722
Point T4-341-01102019100338,112.42226894650729,194.89077206687742,0.34841187385388717,0.9317662818723188,20.932491569928846
Point T6-65-01102019100338,136.8634478003657,2.774195177994427,0.000579801465829366,-0.991329047582386,0.6486770277481062
Point T0-708-01102019100341,98.84246533067062,182.6734419350694,0.17535317040089102,0.9761271684702895,16.65925162039048
Point T2-131-01102019100342,126.23220866484122,182.19679772355767,0.11829554511142609,0.9844010499460557,30.990782145767742
Point T7-137-01102019100340,134.42647905260387,4.001678013051351,0.0008392541885307025,-0.9913288650896709,0.8873876843282886
Point T1-914-01102019100344,103.98293583976842,175.7510744763053,0.31417348155964353,0.9428057539163097,20.069066671252433
Point T3-260-01102019100344,80.17157215198691,153.92956662250435,0.11098627943787336,0.9852299050448761,11.447606021235346
Point T4-853-01102019100345,107.04218943673561,197.24489667855053,0.1798058384973563,0.9753474357415474,18.126660753063955
Point T6-555-01102019100346,89.61532004581595,175.5228878631595,0.12413220430298398,0.9837014175101659,12.61196950846383
Point T0-459-01102019100347,138.4891254307988,175.91337048043118,0.04348862834268135,0.9903919309054405,38.83843944604162
Point T2-196-01102019100347,125.24997506104886,180.4359456798681,0.11715209491620937,0.984534186059885,30.834054486812146
Point T7-514-01102019100347,104.09801876900156,176.0072567098265,0.3146317108886649,0.942665275936021,20.08137614711873
Point T1-900-01102019100349,103.11643609806283,164.9230829876332,0.11848350922475237,0.9843790414108577,18.93917204982569
Point T3-879-01102019100350,116.08495165025799,190.07121315707832,0.06422997422898404,0.9892850579404532,22.027750811845376
Point T6-313-01102019100351,107.19751035860178,192.67577835133758,0.0794012539743756,0.9882059088236942,17.75642847237097
Point T2-43-01102019100353,99.72935620274677,185.01135564408585,0.17759796490416602,0.9757364873756772,16.71417256476776
Point T4-908-01102019100350,70.99035263017032,1.4389618979187782,0.0005798020332106191,-0.99132904758206,0.33646565333767636
Point T0-225-01102019100352,120.28139341645577,196.2391750366692,0.06277829146969653,0.989376385033594,22.904287172726978
Point T7-581-01102019100353,133.07453924489184,3.978982756549828,0.0008344944129929921,-0.9913288690384656,0.8831413452483888
Point T3-316-01102019100356,134.48900374595235,170.83228647333794,0.04348862830454036,0.9903919309070844,37.71662948328218
Point T1-800-01102019100355,128.52510007139017,0.11253329615563647,4.534312825432707e-05,-0.9913292131907372,0.03612150605547766
Point T2-836-01102019100358,97.781040338369,162.35201610346735,0.06847823801237161,0.9890058176252695,18.1851505092257
Point T6-360-01102019100357,81.83348715697043,157.92720598072853,0.1138689705662142,0.9849092975984088,11.596694766056553
Point T0-332-01102019100358,80.63027267244613,143.48048666968495,0.07161818985983934,0.9887879550865328,13.206463050322059
Point T4-375-01102019100358,127.00175785104412,185.25765596647517,0.06290271192086604,0.9893686392840617,28.98976497064668
Point T7-739-01102019100401,104.5040075282529,161.10241201373327,0.04560536450887205,0.9902984852029137,17.99424709468205
Point T3-318-01102019100402,123.41780364641504,182.47586095359875,0.07086636042388174,0.9888410077954265,24.06045830269956
Point T1-644-01102019100402,103.87091166914993,170.39581110407838,0.06475577045318862,0.9892514651579178,19.587198606779893
Point T2-634-01102019100403,116.4369553322751,225.5581279069558,0.1085397298768079,0.9854955829227456,17.352751445896917
Point T6-473-01102019100403,94.94767003026894,165.01301704989777,0.0680009554467838,0.9890380797385371,16.43935704609479
Point T0-44-01102019100404,74.98068094075549,130.8619343520632,0.06531922841155971,0.9892151626156498,12.603849952697418
Point T4-602-01102019100404,80.89929734663804,155.67902203934196,0.1122478059108285,0.9850906077716843,11.513301658270484
Point T7-633-01102019100407,127.01093095254726,185.27117953367227,0.06290255982217004,0.9893686487622603,28.991910543928206
Point T3-383-01102019100407,95.46729309212489,173.97762567731849,0.08371704857524336,0.9878573553253849,15.446615263820584
Point T1-403-01102019100407,106.87832382788298,196.7742775773635,0.17937671672480276,0.9754234240233663,18.11495844991959
Point T2-712-01102019100409,103.32053942769747,191.94905138561987,0.1784499254498846,0.9755869260223529,17.279198817480285
Point T6-273-01102019100409,113.77714312071735,185.62745991921074,0.06277832095380963,0.9893763831998857,21.665723649654876
Point T4-451-01102019100411,102.82014005093426,190.3215729437711,0.18269675731059568,0.9748308359157893,17.288197753130056
Point T0-783-01102019100410,130.63188095908535,0.002861248584312597,1.2105295071906695e-06,0.991329214209097,0.0024030994884178037
Point T7-296-01102019100412,110.4379064916954,204.4221699278586,0.18269675441617936,0.9748308364370933,18.56905071970215
Point T3-883-01102019100413,75.09651276460878,131.27420265227374,0.0655250236726669,0.9892018253106559,12.624964564761367
Point T1-844-01102019100413,114.89223030178988,187.60526462475806,0.06339658813941097,0.989337742144671,21.872647504353704
Point T2-94-01102019100415,148.57101292486965,190.54648113424815,0.04710618116079321,0.9902295416311593,40.98808655422375
Point T4-929-01102019100416,111.98610318396204,188.4170351270978,0.0576180330735601,0.9896841433327072,20.327380708814008
Point T6-109-01102019100415,91.72091814472313,167.7047995024162,0.08525671682506666,0.9877285548365382,14.737278286379333
Point T0-818-01102019100416,80.06179550725076,154.42119739253005,0.11480273275285496,0.9848036912666166,11.351009846821041
Point T7-131-01102019100418,101.46366486976478,189.61655500781043,0.1820198028951513,0.9749525366200922,16.81698895668587
Point T3-872-01102019100418,131.6439054459726,189.72682349202069,0.11739357852743347,0.9845061764493612,32.389913083723236
Point T1-61-01102019100419,116.83674601893891,198.37060981557485,0.06066194428230682,0.9895057914228128,20.888640453403518
Point T2-198-01102019100420,79.32269788366135,153.8877327922139,0.03125,0.990845206132549,10.786306473880705
Point T6-669-01102019100421,94.52563936236118,156.61595577966335,0.06779176887844046,0.9890521487789518,17.62566061053484
Point T4-167-01102019100421,103.13025841852279,191.44356992484822,0.17797987240604793,0.9756695312314455,17.26762655699132
Point T0-334-01102019100422,53.39080402111762,141.89062085723876,0.1039719609737094,0.9859758214016082,4.64092669165875
Point T7-494-01102019100423,106.23541315976411,175.1361781505803,0.06655744046534501,0.9891342835504431,19.87916222382214
Point T3-418-01102019100424,117.55832856735032,169.4558720478721,0.058345827035863745,0.9896423337684411,27.997995425666314
Point T1-321-01102019100425,130.99473264829882,192.4810735338511,0.06535057193382936,0.9892131339899787,29.640018033776457
Point T2-146-01102019100425,131.82577062904699,190.05194745018562,0.11759478013078643,0.9844827952921158,32.41890007930057
Point T4-933-01102019100427,90.3633949272464,164.67638676235987,0.08371704892921507,0.9878573552960427,14.620804102721836
